Date,Particulars,Vch_Type,Vch_No,Debit_Amount,Credit_Amount,Txn_Category,FY,Month_Name,Month_Num,Quarter,Day_of_Week
2024-11-16,DBS Bank India Limited,Contra,6,0.0,40000.0,Contra,2024-25,Nov,11,Q3,Saturday
2024-11-16,Divya KS,Payment New,PMT/281/24-25,200000.0,0.0,Payment,2024-25,Nov,11,Q3,Saturday
2024-11-16,Divya KS,Payment New,PMT/491/24-25,30000.0,0.0,Payment,2024-25,Nov,11,Q3,Saturday
2024-11-16,Standex Electronics India Pvt Ltd,Receipt New,R/165/24-25,0.0,25140.0,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-16,Standex Electronics India Pvt Ltd,Receipt New,R/166/24-25,0.0,48358.0,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-16,Divya KS,Receipt New,R/171/24-25,0.0,60000.0,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-16,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/611/24-25,13653.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-16,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/612/24-25,34132.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-16,J. C Packaging,GST Sales New,CPI/613/24-25,5788.6,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-16,Board Conversion,Delivery Challan New,DC/32/24-25,0.0,6439.0,Other,2024-25,Nov,11,Q3,Saturday
2024-11-17,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/614/24-25,40958.4,0.0,Sales,2024-25,Nov,11,Q3,Sunday
2024-11-17,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/615/24-25,9556.96,0.0,Sales,2024-25,Nov,11,Q3,Sunday
2024-11-18,Veeravel ( Capital ),Payment,PAY:32:24-25,23453.0,0.0,Payment,2024-25,Nov,11,Q3,Monday
2024-11-18,SUNDRAM FASTENERS LIMITED,Receipt New,R/167/24-25,0.0,602213.0,Receipt,2024-25,Nov,11,Q3,Monday
2024-11-18,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/616/24-25,27306.0,0.0,Sales,2024-25,Nov,11,Q3,Monday
2024-11-18,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/617/24-25,54611.0,0.0,Sales,2024-25,Nov,11,Q3,Monday
2024-11-18,JUPITER PACKAGING,Purchase New,Pur/187/24-25,0.0,245197.0,Purchase,2024-25,Nov,11,Q3,Monday
2024-11-18,Sapna Traders 2021-2022,Purchase New,Pur/188/24-25,0.0,85466.0,Purchase,2024-25,Nov,11,Q3,Monday
2024-11-18,FLEXIBLE Pack & Fab,Purchase New,Pur/190/24-25,0.0,39648.0,Purchase,2024-25,Nov,11,Q3,Monday
2024-11-19,CITY UNION BANK Current Account,Contra,7,0.0,92000.0,Contra,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Pelman Chit Funds Private Limited,Payment New,PMT/282/24-25,100000.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,PELMAN PAPER,Payment New,PMT/283/24-25,234145.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,INDO FRENCH HEALTHCARE PVT LTD,Payment New,PMT/284/24-25,133773.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Sapna Traders 2021-2022,Payment New,PMT/285/24-25,228320.5,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Petty Cash,Payment New,PMT/286/24-25,21093.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,RENT,Payment New,PMT/287/24-25,74655.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,VIKKAS MODIFIED STARCH INDUSTRIES PVT LTD,Payment New,PMT/288/24-25,12538.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Veeravel ( Capital ),Payment New,PMT/538/24-25,10000.0,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,TNEB,Payment New,PMT/539/24-25,91325.54,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Talon Tack Private Limited,Receipt New,R/172/24-25,0.0,88167.0,Receipt,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Sree Sastha Packers,GST Sales New,CPI/618/24-25,3403.0,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-19,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/619/24-25,40958.0,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-19,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/620/24-25,13653.0,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-19,J. C Packaging,GST Sales New,CPI/621/24-25,2800.0,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-19,Sundram Fasteners Limited ( Madurai ),GST Sales New,CPI/622/24-25,78995.86,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-19,VIKKAS MODIFIED STARCH INDUSTRIES PVT LTD,Purchase New,Pur/189/24-25,0.0,10030.0,Purchase,2024-25,Nov,11,Q3,Tuesday
2024-11-20,CITY UNION BANK Current Account,Contra,8,0.0,300000.0,Contra,2024-25,Nov,11,Q3,Wednesday
2024-11-20,Veeravel ( Capital ),Payment New,PMT/289/24-25,37375.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-20,Monthly GST,Payment New,PMT/397/24-25,150614.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-20,Veeravel ( Capital ),Payment New,PMT/540/24-25,6000.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-20,SUNDRAM FASTENERS LIMITED,Receipt New,R/173/24-25,0.0,20479.2,Receipt,2024-25,Nov,11,Q3,Wednesday
2024-11-20,Talon Tack Private Limited,GST Sales New,CPI/623/24-25,47611.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-20,RANE ENGINE VALVE LTD,GST Sales New,CPI/624/24-25,25010.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-20,J. C Packaging,GST Sales New,CPI/625/24-25,8414.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-20,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/626/24-25,54611.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-21,Tax Payment ( IT ),Payment,PAY:33:24-25,292800.0,0.0,Payment,2024-25,Nov,11,Q3,Thursday
2024-11-21,Compack Packaging Private Ltd,GST Sales New,CPI/627/24-25,42894.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-21,J. C Packaging,GST Sales New,CPI/628/24-25,6205.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-21,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/629/24-25,54611.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-21,RED STAR POLYMERS PRIVATE LIMITED,GST Sales New,CPI/630/24-25,78707.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-21,Perfect Trade Agency,Purchase New,Pur/196/24-25,0.0,2227.0,Purchase,2024-25,Nov,11,Q3,Thursday
2024-11-21,HARSHINI PRINTER 2021-2022,Purchase New,Pur/207/24-25,0.0,15982.0,Purchase,2024-25,Nov,11,Q3,Thursday
2024-11-22,THIRUMALA DIE MAKERS,Payment New,PMT/290/24-25,24090.0,0.0,Payment,2024-25,Nov,11,Q3,Friday
2024-11-22,MOGA INKS,Payment New,PMT/291/24-25,21830.0,0.0,Payment,2024-25,Nov,11,Q3,Friday
2024-11-22,SUNDRAM FASTENERS LIMITED,Receipt New,R/174/24-25,0.0,27305.8,Receipt,2024-25,Nov,11,Q3,Friday
2024-11-22,SUNDRAM FASTENERS LIMITED,Receipt New,R/175/24-25,0.0,81916.2,Receipt,2024-25,Nov,11,Q3,Friday
2024-11-22,Sundram Fasteners Limited ( Madurai ),Receipt New,R/177/24-25,0.0,37049.16,Receipt,2024-25,Nov,11,Q3,Friday
2024-11-22,J. C Packaging,GST Sales New,CPI/631/24-25,4771.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-22,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/632/24-25,13652.8,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-22,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/633/24-25,27305.6,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-22,Sree Sastha Packers,GST Sales New,CPI/634/24-25,3881.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-22,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/635/24-25,54611.2,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-22,PL.M. INDUSTRY,Purchase New,Pur/197/24-25,0.0,20441.0,Purchase,2024-25,Nov,11,Q3,Friday
2024-11-23,SUNDRAM FASTENERS LIMITED,Receipt New,R/176/24-25,0.0,54611.2,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-23,J. C Packaging,GST Sales New,CPI/636/24-25,6527.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,RANE ENGINE VALVE LTD,GST Sales New,CPI/637/24-25,30531.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/638/24-25,14851.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/639/24-25,6826.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/640/24-25,40958.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,J. C Packaging,GST Sales New,CPI/641/24-25,5599.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-23,A J PACKERS,Purchase New,Pur/193/24-25,0.0,11236.0,Purchase,2024-25,Nov,11,Q3,Saturday
2024-11-24,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/642/24-25,47784.8,0.0,Sales,2024-25,Nov,11,Q3,Sunday
2024-11-25,HEIZEN INDUSTRIES,Payment New,PMT/263/24-25,31152.0,0.0,Payment,2024-25,Nov,11,Q3,Monday
2024-11-25,Genuine Biosystem Pvt Ltd.,Receipt New,R/178/24-25,0.0,87124.0,Receipt,2024-25,Nov,11,Q3,Monday
2024-11-25,Talon Tack Private Limited,GST Sales New,CPI/643/24-25,46758.0,0.0,Sales,2024-25,Nov,11,Q3,Monday
2024-11-25,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/644/24-25,37461.76,0.0,Sales,2024-25,Nov,11,Q3,Monday
2024-11-25,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/645/24-25,27305.6,0.0,Sales,2024-25,Nov,11,Q3,Monday
2024-11-26,KUN CAPITAL AUTOMOTIVE PRIVATE LTD,Payment New,PMT/374/24-25,1904.01,0.0,Payment,2024-25,Nov,11,Q3,Tuesday
2024-11-26,KUN CAPITAL AUTOMOTIVE PRIVATE LTD,Journal New,J/21/24-25,1904.01,0.0,Journal,2024-25,Nov,11,Q3,Tuesday
2024-11-26,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/646/24-25,27306.0,0.0,Sales,2024-25,Nov,11,Q3,Tuesday
2024-11-26,MOGA INKS,Purchase New,Pur/191/24-25,0.0,9145.0,Purchase,2024-25,Nov,11,Q3,Tuesday
2024-11-26,QC PACKAGING,Purchase New,Pur/192/24-25,0.0,24544.0,Purchase,2024-25,Nov,11,Q3,Tuesday
2024-11-26,A J PACKERS,Purchase New,Pur/194/24-25,0.0,11129.76,Purchase,2024-25,Nov,11,Q3,Tuesday
2024-11-26,SRI SAIRAM FLEXO GRAPHICS,Purchase New,Pur/205/24-25,0.0,1912.0,Purchase,2024-25,Nov,11,Q3,Tuesday
2024-11-27,EASEN ADHESIVES,Payment New,PMT/292/24-25,33984.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-27,FLEXIBLE Pack & Fab,Payment New,PMT/293/24-25,39648.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-27,Petty Cash,Payment New,PMT/295/24-25,20000.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-27,Veeravel ( Capital ),Payment New,PMT/296/24-25,10000.0,0.0,Payment,2024-25,Nov,11,Q3,Wednesday
2024-11-27,Sree Sastha Packers,Receipt New,R/179/24-25,0.0,25309.0,Receipt,2024-25,Nov,11,Q3,Wednesday
2024-11-27,DAESEUNG AUTOPARTS INDIA PVT LTD,Receipt New,R/214/24-25,0.0,20384.0,Receipt,2024-25,Nov,11,Q3,Wednesday
2024-11-27,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/647/24-25,47785.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-27,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/648/24-25,20479.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-27,RANE ENGINE VALVE LTD,GST Sales New,CPI/649/24-25,21000.0,0.0,Sales,2024-25,Nov,11,Q3,Wednesday
2024-11-27,PELMAN PAPER,Purchase New,Pur/195/24-25,0.0,36824.0,Purchase,2024-25,Nov,11,Q3,Wednesday
2024-11-27,A J PACKERS,Purchase New,Pur/202/24-25,0.0,11575.8,Purchase,2024-25,Nov,11,Q3,Wednesday
2024-11-27,Wirex Enterprise,Purchase New,Pur/203/24-25,0.0,18888.0,Purchase,2024-25,Nov,11,Q3,Wednesday
2024-11-28,Perfect Trade Agency,Payment New,PMT/294/24-25,7349.0,0.0,Payment,2024-25,Nov,11,Q3,Thursday
2024-11-28,Sundram Fasteners Limited ( Madurai ),Receipt New,R/180/24-25,0.0,43309.01,Receipt,2024-25,Nov,11,Q3,Thursday
2024-11-28,Promotion Expenses,Journal New,J/20/24-25,3540.0,0.0,Journal,2024-25,Nov,11,Q3,Thursday
2024-11-28,J. C Packaging,GST Sales New,CPI/651/24-25,6865.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,Genuine Biosystem Pvt Ltd.,GST Sales New,CPI/650/24-25,52416.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,Innovative Packaging Solutions,GST Sales New,CPI/652/24-25,14194.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/654/24-25,46123.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/655/24-25,27306.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,J. C Packaging,GST Sales New,CPI/653/24-25,13561.0,0.0,Sales,2024-25,Nov,11,Q3,Thursday
2024-11-28,MOGA INKS,Purchase New,Pur/204/24-25,0.0,10915.0,Purchase,2024-25,Nov,11,Q3,Thursday
2024-11-29,NIBU HYGIENE & CARE PVT LTD,GST Sales New,CPI/656/24-25,36884.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-29,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/657/24-25,54611.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-29,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/658/24-25,20479.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-29,J. C Packaging,GST Sales New,CPI/659/24-25,7263.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-29,CHRISTI TRADERS,GST Sales New,CPI/660/24-25,65520.0,0.0,Sales,2024-25,Nov,11,Q3,Friday
2024-11-29,VIKKAS MODIFIED STARCH INDUSTRIES PVT LTD,Purchase New,Pur/211/24-25,0.0,10030.0,Purchase,2024-25,Nov,11,Q3,Friday
2024-11-29,A J PACKERS,Purchase New,Pur/208/24-25,0.0,10273.0,Purchase,2024-25,Nov,11,Q3,Friday
2024-11-29,Sapna Traders 2021-2022,Purchase New,Pur/209/24-25,0.0,261965.0,Purchase,2024-25,Nov,11,Q3,Friday
2024-11-30,DBS Bank Loan Interest,Payment New,PMT/297/24-25,68135.0,0.0,Payment,2024-25,Nov,11,Q3,Saturday
2024-11-30,J. C Packaging,Receipt New,R/181/24-25,0.0,78654.0,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-30,RED STAR POLYMERS PRIVATE LIMITED,Receipt New,R/182/24-25,0.0,127836.0,Receipt,2024-25,Nov,11,Q3,Saturday
2024-11-30,ATPS Engineering Pvt Ltd,GST Sales New,CPI/661/24-25,9408.0,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-30,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/662/24-25,54611.2,0.0,Sales,2024-25,Nov,11,Q3,Saturday
2024-11-30,PELMAN PAPER,Purchase New,Pur/206/24-25,0.0,320578.0,Purchase,2024-25,Nov,11,Q3,Saturday
2024-11-30,Sapna Traders 2021-2022,Purchase New,Pur/210/24-25,0.0,32830.0,Purchase,2024-25,Nov,11,Q3,Saturday
2024-12-01,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/663/24-25,59389.68,0.0,Sales,2024-25,Dec,12,Q3,Sunday
2024-12-01,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/664/24-25,13652.8,0.0,Sales,2024-25,Dec,12,Q3,Sunday
2024-12-02,DBS Bank India Limited,Contra,1,0.0,200000.0,Contra,2024-25,Dec,12,Q3,Monday
2024-12-02,SRI PACHAIAMMAN CORRUGATED,Payment New,PMT/347/24-25,225546.0,0.0,Payment,2024-25,Dec,12,Q3,Monday
2024-12-02,Lipan Rout - Salary,Payment New,PMT/393/24-25,5000.0,0.0,Payment,2024-25,Dec,12,Q3,Monday
2024-12-02,Bhuvaneshwaran ( Capital ),Payment New,PMT/394/24-25,8000.0,0.0,Payment,2024-25,Dec,12,Q3,Monday
2024-12-02,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/665/24-25,47051.2,0.0,Sales,2024-25,Dec,12,Q3,Monday
2024-12-03,Pelman Chit Funds Private Limited,Payment New,PMT/342/24-25,86650.0,0.0,Payment,2024-25,Dec,12,Q3,Tuesday
2024-12-03,SSK Jewellery Loan,Payment New,PMT/483/24-25,25000.0,0.0,Payment,2024-25,Dec,12,Q3,Tuesday
2024-12-03,CHRISTI TRADERS,Receipt New,R/183/24-25,0.0,150000.0,Receipt,2024-25,Dec,12,Q3,Tuesday
2024-12-03,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/666/24-25,19850.61,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-03,J. C Packaging,GST Sales New,CPI/667/24-25,5016.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-03,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/668/24-25,40958.4,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-03,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/669/24-25,13652.8,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-03,J. C Packaging,GST Sales New,CPI/670/24-25,8959.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-03,A J PACKERS,Purchase New,Pur/217/24-25,0.0,13108.62,Purchase,2024-25,Dec,12,Q3,Tuesday
2024-12-03,A J PACKERS,Purchase New,Pur/218/24-25,0.0,6269.34,Purchase,2024-25,Dec,12,Q3,Tuesday
2024-12-03,A J PACKERS,Purchase New,Pur/219/24-25,0.0,5583.76,Purchase,2024-25,Dec,12,Q3,Tuesday
2024-12-03,A J PACKERS,Purchase New,Pur/220/24-25,0.0,24306.94,Purchase,2024-25,Dec,12,Q3,Tuesday
2024-12-04,GLOBUS FABRICATORS,Payment New,PMT/345/24-25,15000.0,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-04,Krishnan.T,Payment New,PMT/484/24-25,18550.0,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-04,ATPS Engineering Pvt Ltd,Receipt New,R/184/24-25,0.0,9408.0,Receipt,2024-25,Dec,12,Q3,Wednesday
2024-12-04,ASUS Technology Pvt. Ltd.,GST Sales New,CPI/671/24-25,53724.0,0.0,Sales,2024-25,Dec,12,Q3,Wednesday
2024-12-04,Genuine Biosystem Pvt Ltd.,GST Sales New,CPI/672/24-25,53872.0,0.0,Sales,2024-25,Dec,12,Q3,Wednesday
2024-12-04,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/673/24-25,54611.6,0.0,Sales,2024-25,Dec,12,Q3,Wednesday
2024-12-04,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/674/24-25,10922.24,0.0,Sales,2024-25,Dec,12,Q3,Wednesday
2024-12-05,Sri Varun Paper & Boards,Payment New,PMT/343/24-25,24777.0,0.0,Payment,2024-25,Dec,12,Q3,Thursday
2024-12-05,J. C Packaging,GST Sales New,CPI/675/24-25,5929.0,0.0,Sales,2024-25,Dec,12,Q3,Thursday
2024-12-05,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/676/24-25,41886.88,0.0,Sales,2024-25,Dec,12,Q3,Thursday
2024-12-05,A J PACKERS,Purchase New,Pur/221/24-25,0.0,5872.86,Purchase,2024-25,Dec,12,Q3,Thursday
2024-12-06,GLOBUS FABRICATORS,Payment New,PMT/346/24-25,32523.0,0.0,Payment,2024-25,Dec,12,Q3,Friday
2024-12-06,SUNDRAM FASTENERS LIMITED,Receipt New,R/185/24-25,0.0,13652.8,Receipt,2024-25,Dec,12,Q3,Friday
2024-12-06,Red Star Polymers Private Limited ( Mangadu),Receipt New,R/186/24-25,0.0,52250.0,Receipt,2024-25,Dec,12,Q3,Friday
2024-12-06,RED STAR POLYMERS PRIVATE LIMITED,Receipt New,R/187/24-25,0.0,87517.0,Receipt,2024-25,Dec,12,Q3,Friday
2024-12-06,J. C Packaging,GST Sales New,CPI/677/24-25,9618.0,0.0,Sales,2024-25,Dec,12,Q3,Friday
2024-12-06,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/678/24-25,54611.2,0.0,Sales,2024-25,Dec,12,Q3,Friday
2024-12-06,GLOBUS FABRICATORS,Purchase New,Pur/212/24-25,0.0,77523.0,Purchase,2024-25,Dec,12,Q3,Friday
2024-12-06,A J PACKERS,Purchase New,Pur/257/24-25,0.0,1552.88,Purchase,2024-25,Dec,12,Q3,Friday
2024-12-07,Elamathivanan - Salary,Payment,PAY:48:24-25,2000.0,0.0,Payment,2024-25,Dec,12,Q3,Saturday
2024-12-07,HONEST PACK ENGINEERING,Receipt New,R/188/24-25,0.0,41783.0,Receipt,2024-25,Dec,12,Q3,Saturday
2024-12-07,Genuine Biosystem Pvt Ltd.,GST Sales New,CPI/679/24-25,39312.0,0.0,Sales,2024-25,Dec,12,Q3,Saturday
2024-12-07,J. C Packaging,GST Sales New,CPI/680/24-25,8100.0,0.0,Sales,2024-25,Dec,12,Q3,Saturday
2024-12-07,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/681/24-25,68264.0,0.0,Sales,2024-25,Dec,12,Q3,Saturday
2024-12-07,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/682/24-25,12590.0,0.0,Sales,2024-25,Dec,12,Q3,Saturday
2024-12-07,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/683/24-25,20479.2,0.0,Sales,2024-25,Dec,12,Q3,Saturday
2024-12-07,KRISHNA ENTERPRISE,Purchase New,Pur/215/24-25,0.0,214378.0,Purchase,2024-25,Dec,12,Q3,Saturday
2024-12-09,TATA AIG,Payment New,PMT/541/24-25,10574.0,0.0,Payment,2024-25,Dec,12,Q3,Monday
2024-12-09,Bhuvaneshwaran ( Capital ),Payment New,PMT/542/24-25,10000.0,0.0,Payment,2024-25,Dec,12,Q3,Monday
2024-12-09,Genuine Biosystem Pvt Ltd.,Receipt New,R/189/24-25,0.0,56717.0,Receipt,2024-25,Dec,12,Q3,Monday
2024-12-09,RANE ENGINE VALVE LTD,Receipt New,R/190/24-25,0.0,25010.0,Receipt,2024-25,Dec,12,Q3,Monday
2024-12-09,J. C Packaging,GST Sales New,CPI/684/24-25,5331.0,0.0,Sales,2024-25,Dec,12,Q3,Monday
2024-12-09,VIKKAS MODIFIED STARCH INDUSTRIES PVT LTD,Purchase New,Pur/239/24-25,0.0,10030.0,Purchase,2024-25,Dec,12,Q3,Monday
2024-12-09,Sri Varun Paper & Boards,Purchase New,Pur/262/24-25,0.0,22330.0,Purchase,2024-25,Dec,12,Q3,Monday
2024-12-10,DBS Bank India Limited,Contra,2,0.0,340000.0,Contra,2024-25,Dec,12,Q3,Tuesday
2024-12-10,CITY UNION BANK Current Account,Contra,11,0.0,100000.0,Contra,2024-25,Dec,12,Q3,Tuesday
2024-12-10,CITY UNION BANK Current Account,Contra,12,0.0,50000.0,Contra,2024-25,Dec,12,Q3,Tuesday
2024-12-10,Bhuvaneshwaran ( Capital ),Payment New,PMT/543/24-25,10000.0,0.0,Payment,2024-25,Dec,12,Q3,Tuesday
2024-12-10,Veeravel ( Capital ),Payment New,PMT/544/24-25,100000.0,0.0,Payment,2024-25,Dec,12,Q3,Tuesday
2024-12-10,Sree Sastha Packers,GST Sales New,CPI/685/24-25,8176.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,Talon Tack Private Limited,GST Sales New,CPI/686/24-25,43942.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,Talon Tack Private Limited,GST Sales New,CPI/687/24-25,31517.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,J. C Packaging,GST Sales New,CPI/688/24-25,6581.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/689/24-25,27305.6,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,SUNDRAM FASTENERS LIMITED,GST Sales New,CPI/690/24-25,13652.8,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,RANE ENGINE VALVE LTD,GST Sales New,CPI/691/24-25,24948.0,0.0,Sales,2024-25,Dec,12,Q3,Tuesday
2024-12-10,EASEN ADHESIVES,Purchase New,Pur/238/24-25,0.0,17275.0,Purchase,2024-25,Dec,12,Q3,Tuesday
2024-12-11,PL.M. INDUSTRY,Payment New,PMT/357/24-25,24923.0,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Thiripura Sundhari - Salary,Payment New,PMT/377/24-25,19167.66,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Pinu Bagh (Salary),Payment New,PMT/378/24-25,12547.24,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Rupesh Kisan - Salary,Payment New,PMT/379/24-25,14242.38,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Parshu Bagh ( Salary),Payment New,PMT/380/24-25,10887.5,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Ammu ( Salary ),Payment New,PMT/381/24-25,8421.78,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Sidheshwar ( Salary ),Payment New,PMT/382/24-25,12865.28,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Sanjay Bagarthi - Salary,Payment New,PMT/383/24-25,15607.06,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Ganesh - Salary,Payment New,PMT/384/24-25,11671.22,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
2024-12-11,Vasantha - Salary,Payment New,PMT/385/24-25,6277.56,0.0,Payment,2024-25,Dec,12,Q3,Wednesday
